ATL,1559996.2840001278
AUG,59444.02799999947
BRU,27099.514
MAC,45470.6059999997
ROM,50617.946999999906
SAV,44650.79799999975
SNG,111089.35299999862
TRA,110178.29499999828
VAL,7435.844000000002
