ATL,1475926.1440000883
AUG,55037.54899999942
BRU,24419.723999999962
MAC,41898.588999999825
ROM,48466.882999999616
SAV,32639.247999999938
SNG,103358.25399999646
TRA,107328.53499999791
VAL,7437.360000000027
